#Name, City, Country, IATA, ICAO, Latitude, Logtitude, Altitude, Timezone, DST
Naha Airport,Naha,Indonesia,NAH,WAMH,3.6832098960876465,125.52799987792969,16,8,N
Wolter Monginsidi Airport,Kendari,Indonesia,KDI,WAWW,-4.081610202789307,122.41799926757812,538,8,N
Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,WARA,-7.926559925079999,112.714996338,1726,7,N
Husein Sastranegara International Airport,Bandung,Indonesia,BDO,WICC,-6.900629997253418,107.57599639892578,2436,7,N
Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,WARJ,-7.788179874420166,110.43199920654297,350,7,N
Achmad Yani Airport,Semarang,Indonesia,SRG,WARS,-6.97273,110.375,10,7,N
Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,1.12102997303,104.119003296,126,7,N
Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,-2.74571990967,107.754997253,164,7,N
Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,WIPK,-2.16219997406,106.138999939,109,7,N
Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,0.922683000565,104.531997681,52,7,N
Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,WAOO,-3.4423599243164062,114.76300048828125,66,8,N
Iskandar Airport,Pangkalan Bun,Indonesia,PKN,WAOI,-2.70519995689,111.672996521,75,7,N
Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,WAOP,-2.22513008118,113.943000793,82,7,N
Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,WATC,-8.64064979553,122.236999512,115,8,N
Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,WATE,-8.8492898941,121.661003113,49,8,N
El Tari Airport,Kupang,Indonesia,KOE,WATT,-10.171600341796875,123.6709976196289,335,8,N
Komodo Airport,Labuhan Bajo,Indonesia,LBJ,WATO,-8.48666,119.889,66,8,N
Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,WALL,-1.26827001572,116.893997192,12,8,N
Juwata Airport,Taraken,Indonesia,TRK,WALR,3.326667,117.569444,23,8,N
Muhammad Salahuddin Airport,Bima,Indonesia,BMU,WADB,-8.5396499633789,118.68699645996,3,8,N
Umbu Mehang Kunda Airport,Waingapu,Indonesia,WGP,WADW,-9.66922,120.302002,33,8,N
Juanda International Airport,Surabaya,Indonesia,SUB,WARR,-7.3798298835754395,112.78700256347656,9,7,N
Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,WARQ,-7.516089916229248,110.75700378417969,421,7,N
Incheon International Airport,Seoul,South Korea,ICN,RKSI,37.46910095214844,126.45099639892578,23,9,U
Chiang Mai International Airport,Chiang Mai,Thailand,CNX,VTCC,18.766799926799997,98.962600708,1036,7,U
Chiang Rai International Airport,Chiang Rai,Thailand,CEI,VTCT,19.952299118,99.88289642330001,1280,7,U
Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,VTSF,8.539620399475098,99.9447021484375,13,7,U
Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,VTUW,17.383800506591797,104.64299774169922,587,7,U
Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,VTUU,15.2512998581,104.870002747,406,7,U
Khon Kaen Airport,Khon Kaen,Thailand,KKC,VTUK,16.466600418099997,102.783996582,670,7,U
Sukhothai Airport,Sukhothai,Thailand,THS,VTPO,17.238000869750977,99.81819915771484,179,7,U
Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,-8.7481698989868,115.16699981689,14,8,N
Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.9364013672,23.9444999695,308,2,E
Chubu Centrair International Airport,Nagoya,Japan,NGO,RJGG,34.8583984375,136.80499267578125,15,9,U
Kobe Airport,Kobe,Japan,UKB,RJBE,34.6328010559082,135.2239990234375,22,9,U
Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,46.7439,-117.110001,2556,-8,A
Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.3745002746582,-117.01499938964844,1442,-8,A
Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.1599006652832,-76.8916015625,954,-5,A
Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,42.49100112915039,-76.4583969116211,1099,-5,A
Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.58700180053711,-121.84300231933594,257,-8,A
Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.42620087,-119.8399963,13,-8,A
Daytona Beach International Airport,Daytona Beach,United States,DAB,KDAB,29.179899,-81.058098,34,-5,A
Riga International Airport,Riga,Latvia,RIX,EVRA,56.92359924316406,23.971099853515625,36,2,E
Kaunas International Airport,Kaunas,Lithuania,KUN,EYKA,54.96390151977539,24.084800720214844,256,2,E
Palanga International Airport,Palanga,Lithuania,PLQ,EYPA,55.973201751708984,21.093900680541992,33,2,E
Vilnius International Airport,Vilnius,Lithuania,VNO,EYVI,54.634102,25.285801,648,2,E
Zvartnots International Airport,Yerevan,Armenia,EVN,UDYZ,40.1473007202,44.3959007263,2838,4,E
Gyumri Shirak Airport,Gyumri,Armenia,LWN,UDSG,40.7504005432,43.859298706100006,5000,4,E
Asmara International Airport,Asmara,Eritrea,ASM,HHAS,15.291899681091309,38.910701751708984,7661,3,U
Massawa International Airport,Massawa,Eritrea,MSW,HHMS,15.670000076293945,39.37009811401367,194,3,U
Batumi International Airport,Batumi,Georgia,BUS,UGSB,41.6102981567,41.5997009277,105,4,N
Kopitnari Airport,Kutaisi,Georgia,KUT,UGKO,42.176700592,42.4826011658,223,4,N
Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692008972,44.95470047,1624,4,N
Mukalla International Airport,Mukalla,Yemen,RIY,OYRN,14.662599563598633,49.375,54,3,U
Ta'izz International Airport,Taiz,Yemen,TAI,OYTZ,13.6859998703,44.139099121099996,4838,3,U
Hodeidah International Airport,Hodeidah,Yemen,HOD,OYHD,14.753000259399414,42.97629928588867,41,3,U
Aden International Airport,Aden,Yemen,ADE,OYAA,12.829500198364258,45.02880096435547,7,3,U
Ataq Airport,Ataq,Yemen,AXK,OYAT,14.551300048828125,46.82619857788086,3735,3,U
Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,OYGD,16.191699981689453,52.17499923706055,134,3,U
Sana'a International Airport,Sanaa,Yemen,SAH,OYSN,15.476300239562988,44.21969985961914,7216,3,U
Socotra International Airport,Socotra,Yemen,SCT,OYSQ,12.63070011138916,53.905799865722656,146,3,U
Memmingen Allgau Airport,Memmingen,Germany,FMM,EDJA,47.988800048799995,10.2395000458,2077,1,E
Nevsehir Kapadokya Airport,Nevsehir,Turkey,NAV,LTAZ,38.7719,34.5345,3100,3,E
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,SAEZ,-34.8222,-58.5358,67,-3,N
Erbil International Airport,Erbil,Iraq,EBL,ORER,36.23759841918945,43.963199615478516,1341,3,U
Emerald Airport,Emerald,Australia,EMD,YEML,-23.5674991608,148.179000854,624,10,O
Kansai International Airport,Osaka,Japan,KIX,RJBB,34.42729949951172,135.24400329589844,26,9,U
Tagbilaran Airport,Tagbilaran,Philippines,TAG,RPVT,9.665442,123.853533,38,8,N
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,LEPA,39.551700592,2.73881006241,27,1,E
Surat Thani Airport,Surat Thani,Thailand,URT,VTSB,9.13259983063,99.135597229,20,7,U
Tweed New Haven Airport,New Haven,United States,HVN,KHVN,41.26369858,-72.88680267,12,-5,A
Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.43619918823242,-82.54180145263672,2165,-5,A
Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.097801208496094,-79.93730163574219,925,-5,A
Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD,43.582000732400004,-96.741897583,1429,-6,A
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699,266,-5,A
LTS Pulau Redang Airport,Redang,Malaysia,RDN,WMPR,5.765279769897461,103.00700378417969,36,8,N
Louisville International Standiford Field,Louisville,United States,SDF,KSDF,38.1744,-85.736,501,-5,A
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,38.13859939575195,-78.4529037475586,639,-5,A
Roanoke Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255,-79.975403,1175,-5,A
Blue Grass Airport,Lexington KY,United States,LEX,KLEX,38.0364990234375,-84.60590362548828,979,-5,A
Evansville Regional Airport,Evansville,United States,EVV,KEVV,38.0369987488,-87.5324020386,418,-6,A
Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.040199,-106.609001,5355,-7,A
Gallatin Field,Bozeman,United States,BZN,KBZN,45.77750015,-111.1529999,4473,-7,A
Billings Logan International Airport,Billings,United States,BIL,KBIL,45.807701110839844,-108.54299926757812,3652,-7,A
Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.74140167236328,-85.58219909667969,624,-5,A
Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.6072998046875,-110.73799896240234,6451,-7,A
Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,42.19540023803711,-89.09719848632812,742,-6,A
Domodedovo International Airport,Moscow,Russia,DME,UUDD,55.40879821777344,37.90629959106445,588,3,N
Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,18.302900314331055,109.41200256347656,92,8,U
Lijiang Airport,Lijiang,China,LJG,ZPLJ,26.6800003052,100.246002197,0,8,U
Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.8956985474,-82.2189025879,964,-5,A
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,40.47710037,-88.91590118,871,-6,A
Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,30.40730094909668,-89.07009887695312,28,-6,A
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,42.234901428222656,-85.5521011352539,874,-5,A
Toledo Express Airport,Toledo,United States,TOL,KTOL,41.58679962,-83.80780029,683,-5,A
Fort Wayne International Airport,Fort Wayne,United States,FWA,KFWA,40.97850037,-85.19509888,814,-5,A
The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID,41.884700775146484,-91.71080017089844,869,-6,A
La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,43.879002,-91.256699,655,-6,A
Central Wisconsin Airport,Wassau,United States,CWA,KCWA,44.7775993347,-89.6668014526,1277,-6,A
General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,40.664199829100006,-89.6932983398,660,-6,A
Appleton International Airport,Appleton,United States,ATW,KATW,44.258098602299995,-88.5190963745,918,-6,A
Rochester International Airport,Rochester,United States,RST,KRST,43.90829849243164,-92.5,1317,-6,A
University of Illinois Willard Airport,Champaign,United States,CMI,KCMI,40.03919983,-88.27809906,755,-6,A
Manhattan Regional Airport,Manhattan,United States,MHK,KMHK,39.14099884033203,-96.6707992553711,1057,-6,A
Kingscote Airport,Kingscote,Australia,KGC,YKSC,-35.71390151977539,137.52099609375,24,9,O
Hervey Bay Airport,Hervey Bay,Australia,HVB,YHBA,-25.3188991547,152.880004883,60,10,O
Dali Airport,Dali,China,DLU,ZPDL,25.649401,100.319,7050,8,U
Mulu Airport,Mulu,Malaysia,MZV,WBMU,4.048329830169678,114.80500030517578,80,8,N
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,HESH,27.9773006439,34.3950004578,143,2,N
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.31923997402,36.9277992249,5330,3,N
El Calafate Airport,El Calafate,Argentina,FTE,SAWC,-50.2803,-72.053101,669,-3,N
Armidale Airport,Armidale,Australia,ARM,YARM,-30.528099060099997,151.617004395,3556,10,O
Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427,4858,-7,A
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,27.39539909362793,-82.55439758300781,30,-5,A
L.F. Wade International International Airport,Bermuda,Bermuda,BDA,TXKF,32.36399841308594,-64.67870330810547,12,-4,A
Quad City International Airport,Moline,United States,MLI,KMLI,41.44850158691406,-90.50749969482422,590,-6,A
Honiara International Airport,Honiara,Solomon Islands,HIR,AGGH,-9.4280004501343,160.05499267578,28,11,U
Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-17.553699,-149.606995,5,-10,U
Nauru International Airport,Nauru,Nauru,INU,ANYN,-0.547458,166.919006,22,12,U
Funafuti International Airport,Funafuti,Tuvalu,FUN,NGFU,-8.525,179.195999,9,12,U
Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,55.012599945068,82.650703430176,365,7,N
Xieng Khouang Airport,Phon Savan,Laos,XKH,VLXK,19.450001,103.157997,3445,7,U
Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.772701263427734,-100.74600219726562,1661,-6,A
Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0452995300293,-103.05699920654297,3204,-7,A
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.12829971,-117.2799988,331,-8,A
Bishop International Airport,Flint,United States,FNT,KFNT,42.96540069580078,-83.74359893798828,782,-5,A
Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,7.1255202293396,125.64600372314453,96,8,N
Madeira Airport,Funchal,Portugal,FNC,LPMA,32.697899,-16.7745,192,0,E
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN,-2.4247219562530518,-54.785831451416016,198,-3,S
Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,10.57970047,103.637001038,33,7,N
Hawke's Bay Airport,NAPIER,New Zealand,NPE,NZNR,-39.465801,176.869995,6,12,Z
Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,29.2978000641,90.91190338130001,11713,8,U
Redding Municipal Airport,Redding,United States,RDD,KRDD,40.50899887,-122.2929993,505,-8,A
Mahlon Sweet Field,Eugene,United States,EUG,KEUG,44.12459945678711,-123.21199798583984,374,-8,A
Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.37419891357422,-122.87300109863281,1335,-8,A
Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.2541008,-121.1500015,3080,-8,A
Hosea Kutako International Airport,Windhoek,Namibia,WDH,FYWH,-22.4799,17.4709,5640,1,S
Victoria Harbour Seaplane Base,Victoria,Canada,YWH,CYWH,48.4249858939,-123.388867378,0,-8,A
Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.857200622558594,117.21600341796875,76,8,U
Changzhou Benniu Airport,Changzhou,China,CZX,ZSCG,31.919701,119.778999,0,8,U
Yibin Caiba Airport,Yibin,China,YBP,ZUYB,28.8005555556,104.545,924,8,U
Roshchino International Airport,Tyumen,Russia,TJM,USTR,57.189601898199996,65.3243026733,378,5,N
Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.916099548339844,-81.44219970703125,1228,-5,A
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,KHSV,34.637199401855,-86.775100708008,629,-6,A
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,KMGM,32.30059814,-86.39399719,221,-6,A
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,KTRI,36.475201,-82.407401,1519,-5,A
Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,HDAM,11.547300338745117,43.15950012207031,49,3,U
Haikou Meilan International Airport,Haikou,China,HAK,ZJHK,19.934900283813477,110.45899963378906,75,8,U
Glacier Park International Airport,Kalispell,United States,FCA,KGPI,48.31050109863281,-114.25599670410156,2977,-7,A
MBS International Airport,Saginaw,United States,MBS,KMBS,43.532901763916016,-84.07959747314453,668,-5,A
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,42.20869827,-75.97979736,1636,-5,A
Baghdad International Airport,Baghdad,Iraq,BGW,ORBI,33.262500762900004,44.2346000671,114,3,U
Nan Airport,Nan,Thailand,NNT,VTCN,18.807899475097656,100.78299713134766,685,7,U
Roi Et Airport,Roi Et,Thailand,ROI,VTUV,16.11680030822754,103.77400207519531,451,7,U
Buri Ram Airport,Buri Ram,Thailand,BFV,VTUO,15.229499816894531,103.25299835205078,590,7,U
Trat Airport,Trat,Thailand,TDX,VTBO,12.274600029,102.319000244,105,7,U
Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,RPLC,15.186,120.559998,484,8,N
Sandakan Airport,Sandakan,Malaysia,SDK,WBKS,5.900899887084961,118.05899810791016,46,8,N
Luang Namtha Airport,Luang Namtha,Laos,LXG,VLLN,20.966999,101.400002,1968,7,U
Oudomsay Airport,Muang Xay,Laos,ODY,VLOS,20.68269920349121,101.99400329589844,1804,7,N
Taoxian Airport,Shenyang,China,SHE,ZYTX,41.639801025390625,123.48300170898438,198,8,U
Dongying Shengli Airport,Dongying,China,DOY,ZSDY,37.5085983276,118.788002014,15,8,U
Luoyang Airport,Luoyang,China,LYA,ZHLY,34.741100311299995,112.388000488,840,8,U
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,34.059056,117.555278,0,8,U
Lien Khuong Airport,Dalat,Vietnam,DLI,VVDL,11.752778,108.366997,3156,7,U
Dong Hoi Airport,Dong Hoi,Vietnam,VDH,VVDH,17.515,106.590556,59,7,U
Rach Gia Airport,Rach Gia,Vietnam,VKG,VVRG,9.95802997234,105.132379532,7,7,U
Ca Mau Airport,Ca Mau,Vietnam,CAH,VVCM,9.177667,105.177778,6,7,U
Chu Lai International Airport,Chu Lai,Vietnam,VCL,VVCA,15.403300285299999,108.706001282,10,7,U
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,VVTH,13.049599647500001,109.333999634,20,7,U
Bol Airport,Brac,Croatia,BWK,LDSB,43.285701751708984,16.67970085144043,1776,1,E
Yaounde Nsimalen International Airport,Yaounde,Cameroon,NSI,FKYS,3.722559928894043,11.553299903869629,2278,1,N
Conakry International Airport,Conakry,Guinea,CKY,GUCY,9.57689,-13.612,72,0,N
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,EDSB,48.7793998718,8.08049964905,408,1,E
Orlando Sanford International Airport,Sanford,United States,SFB,KSFB,28.777599334716797,-81.23750305175781,55,-5,A
John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,KJST,40.31610107421875,-78.83390045166016,2284,-5,A
Desierto de Atacama Airport,Copiapo,Chile,CPO,SCAT,-27.2611999512,-70.7791976929,670,-3,N
Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814,35,9,U
Ikaria Airport,Ikaria,Greece,JIK,LGIK,37.6827011108,26.3470993042,79,2,E
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100296,34.5836982727,251,2,U
